PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
,,,,,,,,,,,,2020-07-08 10:49:28,3,2020-07-08 04:25:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:32,4,2020-07-08 04:26:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:38,6,2020-07-08 04:27:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:43,5,2020-07-08 04:28:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:45,2,2020-07-08 04:29:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:12,27,2020-07-08 04:30:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:15,3,2020-07-08 04:31:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:17,2,2020-07-08 04:32:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:19,2,2020-07-08 04:33:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:21,2,2020-07-08 04:34:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:26,5,2020-07-08 04:35:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:31,5,2020-07-08 04:36:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:33,2,2020-07-08 04:37:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:42,9,2020-07-08 04:38:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:45,3,2020-07-08 04:39:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:49,4,2020-07-08 04:40:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:51,2,2020-07-08 04:41:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:53,2,2020-07-08 04:42:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:57,4,2020-07-08 04:43:00,0,,
,,,,,,,,,,,,2020-07-08 10:50:59,2,2020-07-08 04:44:00,0,,
,,,,,,,,,,,,2020-07-08 10:51:02,3,2020-07-08 04:45:00,0,,
,,,,,,,,,,,,2020-07-08 10:51:04,2,2020-07-08 04:46:00,0,,
,,,,,,,,,,,,2020-07-08 10:51:06,2,2020-07-08 04:47:00,0,,
,,,,,,,,,,,,2020-07-08 10:51:11,5,2020-07-08 04:48:00,0,,
,,,,,,,,,,,,2020-07-08 10:51:12,1,2020-07-08 04:49:00,0,,
